date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:20	57820/57820	---M--	200	added ('OK')	application/octet-stream	etag:46f1688973c5f74dba6d828560deb804	https://static.bookcdn.com/build/booked/fonts/Sora-Light.46f1688973c5f74dba6d828560deb804.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Sora-Light.46f1688973c5f74dba6d828560deb804.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:20	57644/57644	---M--	200	added ('OK')	application/octet-stream	etag:f91c4379d21d2b0df9f11b85338ddf99	https://static.bookcdn.com/build/booked/fonts/Sora-Regular.f91c4379d21d2b0df9f11b85338ddf99.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Sora-Regular.f91c4379d21d2b0df9f11b85338ddf99.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:20	57736/57736	---M--	200	added ('OK')	application/octet-stream	etag:64e332141193aeb622230f501446c3dc	https://static.bookcdn.com/build/booked/fonts/Sora-Medium.64e332141193aeb622230f501446c3dc.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Sora-Medium.64e332141193aeb622230f501446c3dc.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:20	57984/57984	---M--	200	added ('OK')	application/octet-stream	etag:921341e5f1c4ef800e1ee926676791e0	https://static.bookcdn.com/build/booked/fonts/Sora-SemiBold.921341e5f1c4ef800e1ee926676791e0.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Sora-SemiBold.921341e5f1c4ef800e1ee926676791e0.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:21	57724/57724	---M--	200	added ('OK')	application/octet-stream	etag:115fa28765f762ccf87f8d9f4d095555	https://static.bookcdn.com/build/booked/fonts/Sora-Bold.115fa28765f762ccf87f8d9f4d095555.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Sora-Bold.115fa28765f762ccf87f8d9f4d095555.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:21	198072/198072	---M--	200	added ('OK')	application/octet-stream	etag:e65ae7ed560da1a63db603bd8584cfdb	https://static.bookcdn.com/build/booked/fonts/Montserrat-Light.e65ae7ed560da1a63db603bd8584cfdb.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Montserrat-Light.e65ae7ed560da1a63db603bd8584cfdb.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:21	198072/198072	---M--	200	added ('OK')	application/octet-stream	etag:1f023b349af1d79a72740f4cc881a310	https://static.bookcdn.com/build/booked/fonts/Montserrat-Bold.1f023b349af1d79a72740f4cc881a310.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/Montserrat-Bold.1f023b349af1d79a72740f4cc881a310.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:21	340520/340520	---M--	200	added ('OK')	application/octet-stream	etag:20e1565dd5c9e47bd241d99c0dd55ad1	https://static.bookcdn.com/build/booked/fonts/PlayfairDisplay-Regular.20e1565dd5c9e47bd241d99c0dd55ad1.ttf	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/fonts/PlayfairDisplay-Regular.20e1565dd5c9e47bd241d99c0dd55ad1.ttf	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:22	1313/1313	---M--	200	added ('OK')	image/png	etag:ada1c9b23f20ab3120a9831635ddab1b	https://static.bookcdn.com/build/booked/images/ic-check-hotel.ada1c9b23f20ab3120a9831635ddab1b.png	C:/My%20Web%20Sites/Copy%20of%20the%20Website%20Pieter%20wants%20me%20to%20copy%20(I%20forgot%20the%20name)/static.bookcdn.com/build/booked/images/ic-check-hotel.ada1c9b23f20ab3120a9831635ddab1b.png	(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
14:19:22	85/85	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202024%2013:18:58%20GMT	https://static.bookcdn.com/robots.txt		(from https://static.bookcdn.com/build/booked/booked_hotel-page.f5b6d78d1e83c65e3dc1574ec4cb198b.css)
